Timestamp,Voltage,Current
1691984152.7070408,15.079,1.788
1691984153.109157,15.078,1.785
1691984153.5111332,15.077,1.787
1691984153.912939,15.077,1.785
1691984154.315105,15.078,1.788
1691984154.7172906,15.077,1.787
1691984155.1195784,15.077,1.876
1691984155.5218186,15.077,2.096
1691984155.924339,15.077,2.1
1691984156.326826,15.078,2.096
1691984156.7291331,15.078,2.104
1691984157.131221,15.077,2.1
1691984157.533655,15.079,2.105
1691984157.9361675,15.079,2.099
1691984158.3384686,15.079,2.455
1691984158.7410932,15.08,2.453
1691984159.143594,15.08,2.454
1691984159.5461988,15.08,2.458
1691984159.9483566,15.08,2.45
1691984160.3507915,15.08,2.449
1691984160.7533388,15.08,2.45
1691984161.1558092,15.077,2.892
1691984161.5580251,15.079,2.827
1691984161.960359,15.079,2.825
1691984162.3623197,15.079,2.831
1691984162.7644055,15.079,2.833
1691984163.1668484,15.079,2.831
1691984163.5690196,15.077,2.829
1691984163.9714582,15.078,2.834
1691984164.3738358,15.078,3.246
1691984164.7763355,15.079,3.244
1691984165.178959,15.079,3.243
1691984165.5811589,15.077,3.243
1691984165.9830112,15.077,3.242
1691984166.3848999,15.078,3.251
1691984166.7869005,15.078,3.256
1691984167.1887703,15.079,3.752
1691984167.5904863,15.077,3.712
1691984167.9920988,15.077,3.718
1691984168.393749,15.077,3.691
1691984168.795639,15.077,3.711
1691984169.1973512,15.077,3.7
1691984169.599223,15.078,3.695
1691984170.0011528,15.077,3.771
1691984170.403095,15.078,4.197
1691984170.8048522,15.079,4.184
1691984171.2065063,15.079,4.198
1691984171.6086588,15.079,4.192
1691984172.0105772,15.079,4.193
1691984172.4125602,15.079,4.191
1691984172.8146944,15.078,4.198
1691984173.2170691,15.079,4.815
1691984173.619039,15.078,4.7
1691984174.0210035,15.079,4.7
1691984174.4231014,15.079,4.705
1691984174.8249083,15.08,4.704
1691984175.2271273,15.078,4.703
1691984175.6289356,15.078,4.696
1691984176.0311058,15.078,4.693
1691984176.4334345,15.079,5.264
1691984176.8356225,15.078,5.261
1691984177.2374206,15.079,5.253
1691984177.6393366,15.079,5.244
1691984178.0414305,15.079,5.248
1691984178.4436805,15.078,5.249
1691984178.8455198,15.078,5.259
1691984179.2477627,15.077,5.787
1691984179.6502402,15.078,5.824
1691984180.052601,15.079,5.816
1691984180.4546638,15.078,5.828
1691984180.8566003,15.079,5.833
1691984181.258447,15.08,5.838
1691984181.6607776,15.078,5.83
1691984182.0626132,15.078,6.028
1691984182.4650056,15.08,6.468
1691984182.8673077,15.081,6.469
1691984183.2696836,15.08,6.464
1691984183.672008,15.08,6.475
1691984184.0740771,15.08,6.476
1691984184.4766316,15.08,6.475
1691984184.8790529,15.079,6.481
1691984185.281404,15.079,7.291
1691984185.6839824,15.08,7.162
1691984186.0861166,15.081,7.153
1691984186.4887073,15.08,7.148
1691984186.8911266,15.081,7.144
1691984187.29339,15.082,7.145
1691984187.6959362,15.082,7.15
1691984188.0981853,15.082,7.147
1691984188.5005589,15.082,7.834
1691984188.902977,15.083,7.84
1691984189.3055685,15.083,7.827
1691984189.708141,15.082,7.829
1691984190.1103404,15.082,7.83
1691984190.512904,15.082,7.833
1691984190.9151902,15.083,7.825
1691984191.317743,15.083,8.541
1691984191.7198415,15.083,8.57
1691984192.1218793,15.083,8.551
1691984192.5243263,15.084,8.556
1691984192.9265358,15.083,8.57
1691984193.3287954,15.083,8.573
1691984193.7311294,15.083,8.573
1691984194.1335647,15.083,8.54
1691984194.5361934,15.083,9.319
1691984194.9385693,15.084,9.342
1691984195.3409228,15.085,9.356
1691984195.7436154,15.086,9.352
1691984196.1456947,15.085,9.341
1691984196.5482144,15.085,9.336
1691984196.9505765,15.086,9.349
1691984197.353057,15.086,10.152
1691984197.7554648,15.085,10.147
1691984198.157989,15.085,10.129
1691984198.5605323,15.084,10.156
1691984198.9626255,15.084,10.157
1691984199.3650725,15.084,10.154
1691984199.7675033,15.083,10.145
1691984200.1699243,15.086,11.138
1691984200.5723734,15.086,11.011
1691984200.9749355,15.086,11.009
1691984201.3771372,15.085,11.027
1691984201.779681,15.085,11.0
1691984202.181831,15.086,11.003
1691984202.5842476,15.086,10.998
1691984202.986636,15.089,10.987
1691984203.3890474,15.089,11.88
1691984203.7914755,15.089,11.838
1691984204.1940043,15.089,11.848
1691984204.5966678,15.089,11.848
1691984204.9988098,15.089,11.866
1691984205.4011319,15.091,11.855
1691984205.8035169,15.092,11.855
1691984206.2058234,15.092,12.608
1691984206.6080716,15.092,12.705
1691984207.0105288,15.092,12.727
1691984207.4127975,15.092,12.712
1691984207.8151464,15.09,12.706
1691984208.2173197,15.09,12.718
1691984208.6197417,15.089,12.718
1691984209.0218678,15.09,12.71
