Timestamp,Voltage,Current
1692879887.3025715,15.082,0.088
1692879887.9053948,15.083,0.088
1692879888.507951,15.082,0.088
1692879889.1110778,15.083,0.088
1692879889.7142386,15.081,0.088
1692879890.3174992,15.08,0.091
1692879890.920378,15.081,0.091
1692879891.5238092,15.081,0.091
1692879892.1268146,15.081,0.128
1692879892.7297385,15.08,0.09
1692879893.332293,15.082,0.12
1692879893.9353476,15.081,0.121
1692879894.538354,15.081,0.121
1692879895.141244,15.081,0.121
1692879895.7441945,15.081,0.121
1692879896.3472407,15.079,0.151
1692879896.9501147,15.08,0.151
1692879897.552629,15.079,0.151
1692879898.1549072,15.08,0.151
1692879898.7570417,15.08,0.151
1692879899.3595722,15.081,0.187
1692879899.96204,15.08,0.186
1692879900.5645797,15.08,0.186
1692879901.167313,15.081,0.186
1692879901.7699008,15.082,0.186
1692879902.3722858,15.082,0.236
1692879902.9749842,15.082,0.235
1692879903.577536,15.083,0.235
1692879904.1798286,15.083,0.235
1692879904.7828054,15.082,0.235
1692879905.385943,15.081,0.3
1692879905.9892447,15.081,0.3
1692879906.592339,15.081,0.3
1692879907.195365,15.081,0.3
1692879907.7981536,15.083,0.299
1692879908.401019,15.082,0.381
1692879909.0041509,15.082,0.381
1692879909.607085,15.081,0.381
1692879910.210021,15.082,0.381
1692879910.8124588,15.082,0.382
1692879911.4154975,15.08,0.48
1692879912.0182426,15.079,0.481
1692879912.6208763,15.08,0.48
1692879913.2237275,15.08,0.479
1692879913.8262007,15.081,0.479
1692879914.4290793,15.081,0.606
1692879915.0318747,15.082,0.608
1692879915.6345413,15.083,0.609
1692879916.236727,15.083,0.606
1692879916.8393772,15.083,0.606
1692879917.4419718,15.082,0.75
1692879918.0448694,15.082,0.749
1692879918.6472018,15.082,0.75
1692879919.2497156,15.082,0.747
1692879919.8528223,15.082,0.751
1692879920.4551077,15.082,0.918
1692879921.0575018,15.082,0.92
1692879921.6600254,15.083,0.92
1692879922.2631133,15.083,0.92
1692879922.8658438,15.083,0.92
1692879923.4687064,15.083,1.116
1692879924.0716407,15.083,1.119
1692879924.673987,15.082,1.121
1692879925.2768626,15.08,1.118
1692879925.8793776,15.081,1.124
1692879926.482028,15.081,1.338
1692879927.0847316,15.084,1.339
1692879927.687443,15.084,1.337
1692879928.290021,15.083,1.339
1692879928.8924015,15.082,1.338
1692879929.4953718,15.085,1.584
1692879930.0986066,15.084,1.584
1692879930.7019691,15.081,1.578
1692879931.3048937,15.082,1.583
1692879931.9079664,15.083,1.587
