Timestamp,Voltage,Current
1691984601.6474578,15.09,11.025
1691984602.0494194,15.09,11.028
1691984602.451383,15.09,11.014
1691984602.8534193,15.091,11.007
1691984603.256066,15.091,11.003
1691984603.6581054,15.087,10.986
1691984604.060544,15.088,10.99
1691984604.4627488,15.09,11.912
1691984604.8646786,15.089,11.863
1691984605.2664256,15.088,11.864
1691984605.668646,15.09,11.875
1691984606.0709715,15.091,11.87
1691984606.4730804,15.091,11.873
1691984606.8755002,15.093,11.856
1691984607.2775095,15.095,11.912
1691984607.6794422,15.093,12.677
1691984608.0811708,15.092,12.673
1691984608.483421,15.092,12.658
1691984608.8854828,15.093,12.705
1691984609.287848,15.093,12.699
1691984609.6900263,15.094,12.752
1691984610.0922601,15.093,12.736
1691984610.4943936,15.078,9.98
