Timestamp,Voltage,Current
1691983694.5045226,15.077,0.087
1691983694.9070213,15.077,0.087
1691983695.3093565,15.079,0.087
1691983695.7119,15.079,0.087
1691983696.114201,15.079,0.087
1691983696.5165563,15.079,0.087
1691983696.9188895,15.078,0.087
1691983697.3210077,15.078,0.087
1691983697.723216,15.078,0.087
1691983698.125266,15.079,0.09
1691983698.5278072,15.079,0.09
1691983698.9302194,15.08,0.09
1691983699.3328166,15.08,0.091
1691983699.7350857,15.078,0.091
1691983700.137754,15.079,0.127
1691983700.5399473,15.079,0.092
1691983700.9418716,15.078,0.163
1691983701.3441818,15.078,0.122
1691983701.7465837,15.081,0.122
1691983702.1490855,15.079,0.122
1691983702.551595,15.079,0.122
1691983702.9541862,15.08,0.122
1691983703.356608,15.079,0.122
1691983703.7587793,15.078,0.122
1691983704.1611226,15.077,0.152
1691983704.5635734,15.079,0.152
1691983704.9657881,15.079,0.152
1691983705.3685856,15.078,0.152
1691983705.770998,15.077,0.152
1691983706.1729083,15.077,0.152
1691983706.574856,15.079,0.152
1691983706.9769194,15.078,0.193
1691983707.379337,15.078,0.19
1691983707.7819667,15.079,0.19
1691983708.184406,15.078,0.19
1691983708.5866408,15.077,0.19
1691983708.9890063,15.077,0.19
1691983709.3916066,15.079,0.19
1691983709.7938778,15.079,0.19
1691983710.19628,15.079,0.243
1691983710.5987372,15.079,0.243
1691983711.0010643,15.079,0.243
1691983711.4033966,15.079,0.243
1691983711.805514,15.079,0.243
1691983712.2080686,15.079,0.243
1691983712.6104176,15.079,0.243
1691983713.0127366,15.079,0.323
1691983713.4152308,15.077,0.315
1691983713.8177435,15.075,0.315
1691983714.2202547,15.075,0.314
1691983714.6223402,15.076,0.315
1691983715.024749,15.075,0.315
1691983715.427076,15.074,0.315
1691983715.8293917,15.072,0.405
1691983716.2316086,15.072,0.407
1691983716.6337729,15.072,0.406
1691983717.0358589,15.072,0.406
1691983717.4378014,15.073,0.406
1691983717.8401382,15.073,0.406
1691983718.2419243,15.073,0.406
1691983718.6443052,15.074,0.406
1691983719.0463514,15.074,0.52
1691983719.4486077,15.074,0.519
1691983719.8508513,15.073,0.518
1691983720.2531254,15.074,0.519
1691983720.6551735,15.074,0.519
1691983721.0574074,15.075,0.52
1691983721.459829,15.075,0.52
1691983721.8621538,15.072,0.721
1691983722.2643318,15.071,0.664
1691983722.6663628,15.072,0.666
1691983723.0687454,15.073,0.664
1691983723.470993,15.073,0.672
1691983723.8731356,15.073,0.669
1691983724.275548,15.075,0.666
1691983724.6778233,15.073,0.665
1691983725.0801575,15.074,0.839
1691983725.4823241,15.076,0.838
1691983725.8843539,15.077,0.836
1691983726.286481,15.075,0.835
1691983726.6889434,15.077,0.835
1691983727.091151,15.076,0.834
1691983727.4932654,15.076,0.833
1691983727.8956351,15.077,1.013
1691983728.2978005,15.078,1.028
1691983728.7002027,15.078,1.029
1691983729.102448,15.078,1.029
1691983729.5047863,15.079,1.03
1691983729.906866,15.078,1.032
1691983730.3089595,15.079,1.032
1691983730.71121,15.078,1.035
1691983731.1133466,15.078,1.286
1691983731.5156574,15.078,1.256
1691983731.9180238,15.076,1.257
1691983732.3200538,15.078,1.26
1691983732.7220926,15.076,1.258
1691983733.1244879,15.078,1.259
1691983733.5266695,15.077,1.262
1691983733.9288216,15.077,1.577
1691983734.3308988,15.078,1.508
1691983734.7331164,15.077,1.505
1691983735.1353734,15.075,1.502
1691983735.5372458,15.075,1.507
1691983735.9394555,15.076,1.508
1691983736.341578,15.073,1.505
1691983736.7439916,15.073,1.507
1691983737.1459756,15.074,1.784
1691983737.5483186,15.074,1.789
1691983737.9506056,15.073,1.788
1691983738.3530047,15.072,1.79
1691983738.7549138,15.07,1.788
1691983739.1570945,15.073,1.789
1691983739.559168,15.071,1.787
1691983739.961119,15.074,2.076
1691983740.36323,15.074,2.103
1691983740.7656417,15.073,2.101
1691983741.1679556,15.074,2.104
1691983741.570028,15.075,2.102
1691983741.972246,15.077,2.1
1691983742.374253,15.077,2.102
1691983742.7766085,15.078,2.104
1691983743.1778908,15.078,2.454
1691983743.5799637,15.077,2.452
1691983743.981961,15.077,2.455
1691983744.3843338,15.075,2.457
1691983744.7867537,15.077,2.455
1691983745.188834,15.077,2.457
1691983745.5909514,15.077,2.454
1691983745.9932678,15.077,2.842
1691983746.3955474,15.077,2.84
1691983746.79769,15.078,2.826
1691983747.200088,15.078,2.833
1691983747.6019993,15.078,2.836
1691983748.0043225,15.08,2.835
1691983748.4067674,15.08,2.842
1691983748.808871,15.08,2.838
1691983749.2111328,15.08,3.25
1691983749.613099,15.079,3.254
1691983750.0153234,15.08,3.251
1691983750.417621,15.079,3.252
1691983750.8195906,15.079,3.249
1691983751.2216632,15.08,3.245
1691983751.6236115,15.078,3.245
1691983752.0258493,15.079,3.705
1691983752.42835,15.079,3.702
1691983752.8306441,15.079,3.709
1691983753.233213,15.078,3.698
1691983753.6357288,15.078,3.713
1691983754.0382414,15.078,3.714
1691983754.44083,15.078,3.708
1691983754.8431575,15.078,4.051
1691983755.2448761,15.079,4.192
1691983755.6472738,15.08,4.184
1691983756.049686,15.079,4.199
1691983756.4520478,15.079,4.193
1691983756.8541453,15.079,4.195
1691983757.256707,15.079,4.181
1691983757.6589742,15.079,4.185
1691983758.0614061,15.079,4.729
1691983758.4638202,15.078,4.693
1691983758.866156,15.081,4.694
1691983759.2687068,15.081,4.696
1691983759.6709816,15.08,4.689
1691983760.074146,15.081,4.7
1691983760.476743,15.079,4.7
1691983760.8790066,15.079,5.307
1691983761.2811167,15.079,5.275
1691983761.6836383,15.08,5.267
1691983762.0859299,15.08,5.268
1691983762.4885159,15.082,5.253
1691983762.8909647,15.082,5.27
1691983763.2933743,15.082,5.286
1691983763.69555,15.082,5.269
1691983764.0971358,15.082,5.87
1691983764.4994054,15.081,5.853
1691983764.9016464,15.082,5.867
1691983765.3040388,15.08,5.871
1691983765.706375,15.08,5.873
1691983766.1087985,15.083,5.875
1691983766.511238,15.083,5.867
1691983766.9137142,15.083,6.355
1691983767.3157291,15.084,6.517
1691983767.7178614,15.087,6.517
1691983768.1199996,15.088,6.517
1691983768.5221546,15.088,6.506
1691983768.9246123,15.087,6.513
1691983769.3268185,15.087,6.513
1691983769.7288673,15.086,6.538
1691983770.1312358,15.087,7.219
1691983770.5333016,15.085,7.222
1691983770.9354243,15.086,7.226
1691983771.3374982,15.086,7.229
1691983771.7398522,15.086,7.223
1691983772.1421635,15.086,7.237
1691983772.5441625,15.086,7.227
1691983772.9462821,15.087,7.484
1691983773.3487473,15.087,7.932
1691983773.7505715,15.087,7.932
1691983774.1525798,15.087,7.912
1691983774.5548449,15.087,7.925
1691983774.9571126,15.088,7.918
1691983775.359286,15.088,7.929
1691983775.7612736,15.088,7.927
1691983776.1634555,15.086,8.652
1691983776.565843,15.085,8.662
1691983776.9680276,15.084,8.674
1691983777.3700082,15.086,8.669
1691983777.7723138,15.086,8.657
1691983778.1744869,15.086,8.69
1691983778.5769148,15.086,8.672
1691983778.9791996,15.085,9.506
1691983779.3814664,15.085,9.477
1691983779.7836409,15.085,9.463
1691983780.1856873,15.087,9.476
1691983780.5877218,15.087,9.495
1691983780.9899144,15.086,9.49
1691983781.3922958,15.085,9.496
1691983781.794478,15.086,9.498
1691983782.19686,15.086,10.317
1691983782.5990298,15.086,10.306
1691983783.0011764,15.088,10.308
1691983783.403599,15.088,10.299
1691983783.805377,15.086,10.301
