Timestamp,Voltage,Current
1691999342.2938473,15.076,0.088
1691999342.6963482,15.076,0.088
1691999343.0979831,15.077,0.088
1691999343.4999893,15.078,0.088
1691999343.9015627,15.077,0.088
1691999344.3037574,15.077,0.088
1691999344.7060323,15.077,0.088
1691999345.1086552,15.077,0.088
1691999345.5109231,15.076,0.088
1691999345.9129162,15.076,0.088
1691999346.3152044,15.076,0.088
1691999346.7172573,15.077,0.088
1691999347.1191428,15.077,0.088
1691999347.5213175,15.076,0.088
1691999347.923397,15.074,0.088
1691999348.325627,15.074,0.09
1691999348.727928,15.074,0.09
1691999349.1301606,15.074,0.09
1691999349.5325174,15.074,0.09
1691999349.9349349,15.074,0.112
1691999350.3369086,15.074,0.091
1691999350.7394762,15.075,0.091
1691999351.1420286,15.075,0.122
1691999351.5446134,15.075,0.121
1691999351.9470406,15.074,0.121
1691999352.3494406,15.074,0.121
1691999352.7520041,15.073,0.121
1691999353.1544857,15.073,0.121
1691999353.557107,15.073,0.121
1691999353.9594429,15.074,0.177
1691999354.36183,15.075,0.151
1691999354.764367,15.076,0.151
1691999355.1668901,15.079,0.151
1691999355.5692854,15.079,0.151
1691999355.971785,15.079,0.151
1691999356.3742306,15.079,0.151
1691999356.7768497,15.079,0.151
1691999357.1794422,15.08,0.19
1691999357.581921,15.078,0.187
1691999357.984557,15.079,0.187
1691999358.3869562,15.078,0.187
1691999358.7890272,15.078,0.187
1691999359.1912563,15.078,0.187
1691999359.5933108,15.076,0.187
1691999359.9954424,15.075,0.242
1691999360.3973887,15.075,0.235
1691999360.79965,15.075,0.235
1691999361.2015328,15.075,0.235
1691999361.603408,15.075,0.235
1691999362.0053008,15.076,0.235
1691999362.4071717,15.076,0.235
1691999362.8092673,15.077,0.304
1691999363.2115233,15.076,0.302
1691999363.6141727,15.074,0.301
1691999364.016843,15.074,0.301
1691999364.4193032,15.073,0.301
1691999364.8216865,15.074,0.3
1691999365.224232,15.075,0.301
1691999365.6266336,15.074,0.301
1691999366.0289872,15.074,0.41
1691999366.4315033,15.074,0.382
1691999366.8339016,15.074,0.381
1691999367.2364163,15.075,0.382
1691999367.6386344,15.075,0.382
1691999368.040857,15.075,0.382
1691999368.4427476,15.074,0.382
