Timestamp,Voltage,Current
1691999192.300326,15.071,0.086
1691999192.7025266,15.071,0.086
1691999193.1048799,15.071,0.086
1691999193.5072799,15.071,0.086
1691999193.9094813,15.071,0.086
1691999194.3119512,15.071,0.086
1691999194.7142923,15.072,0.086
1691999195.1162531,15.072,0.086
1691999195.5184438,15.073,0.086
1691999195.9206595,15.073,0.088
1691999196.323075,15.073,0.09
1691999196.72536,15.072,0.09
1691999197.127528,15.072,0.09
1691999197.5297344,15.071,0.09
1691999197.9322202,15.071,0.112
1691999198.334509,15.071,0.091
1691999198.737118,15.069,0.09
1691999199.1392107,15.07,0.161
1691999199.5416384,15.071,0.121
1691999199.9439478,15.072,0.121
1691999200.3462062,15.072,0.121
1691999200.748608,15.072,0.121
1691999201.1507792,15.071,0.121
1691999201.5530174,15.071,0.121
1691999201.9549525,15.069,0.15
1691999202.3565238,15.067,0.149
1691999202.7588918,15.069,0.149
1691999203.1610067,15.07,0.149
1691999203.5632694,15.07,0.149
1691999203.965754,15.072,0.149
1691999204.368282,15.071,0.149
1691999204.7710924,15.071,0.149
1691999205.173163,15.072,0.187
1691999205.5756886,15.073,0.185
1691999205.978196,15.072,0.185
1691999206.380282,15.072,0.185
1691999206.782699,15.072,0.185
1691999207.1852577,15.072,0.185
1691999207.587509,15.073,0.185
1691999207.9899783,15.072,0.258
1691999208.3926418,15.072,0.234
1691999208.7952466,15.074,0.233
1691999209.1974673,15.074,0.233
1691999209.599853,15.074,0.234
1691999210.0020285,15.073,0.234
1691999210.404211,15.073,0.234
1691999210.80602,15.075,0.234
1691999211.208578,15.074,0.301
1691999211.6108518,15.074,0.299
1691999212.0129561,15.072,0.299
1691999212.4153218,15.073,0.299
1691999212.8174992,15.073,0.299
1691999213.220041,15.073,0.299
1691999213.622122,15.073,0.299
1691999214.0246277,15.074,0.399
1691999214.4270277,15.074,0.381
1691999214.8292973,15.073,0.38
1691999215.231844,15.072,0.38
1691999215.6338468,15.071,0.379
1691999216.0362327,15.071,0.38
1691999216.4385207,15.072,0.38
1691999216.8408122,15.073,0.38
1691999217.243038,15.074,0.478
1691999217.6451244,15.075,0.479
1691999218.0474877,15.074,0.48
1691999218.4496436,15.072,0.48
1691999218.8517284,15.073,0.48
1691999219.254091,15.074,0.481
1691999219.6566815,15.073,0.48
1691999220.0591023,15.074,0.613
1691999220.4613125,15.071,0.609
1691999220.8638716,15.071,0.606
1691999221.2660747,15.072,0.607
1691999221.6684723,15.072,0.608
1691999222.0707352,15.071,0.608
1691999222.4731064,15.072,0.61
1691999222.8753014,15.072,0.775
1691999223.2772236,15.072,0.747
1691999223.6795733,15.072,0.751
1691999224.0814648,15.071,0.75
1691999224.4835265,15.07,0.757
