Timestamp,Voltage,Current
1691984272.5778606,15.078,0.088
1691984272.9801817,15.078,0.088
1691984273.3822281,15.079,0.088
1691984273.7845762,15.079,0.088
1691984274.1869628,15.079,0.088
1691984274.588923,15.078,0.088
1691984274.9908428,15.078,0.088
1691984275.3927872,15.079,0.091
1691984275.794881,15.079,0.091
1691984276.197116,15.079,0.091
1691984276.5991406,15.079,0.091
1691984277.0014884,15.078,0.115
1691984277.4036894,15.079,0.092
1691984277.8056316,15.079,0.091
1691984278.2084715,15.078,0.128
1691984278.6105556,15.078,0.121
1691984279.0128827,15.079,0.121
1691984279.4151769,15.081,0.121
1691984279.8176823,15.079,0.121
1691984280.2199383,15.079,0.121
1691984280.622056,15.078,0.121
1691984281.0243769,15.077,0.144
1691984281.4265215,15.078,0.153
1691984281.82862,15.078,0.152
1691984282.2308486,15.078,0.152
1691984282.63312,15.077,0.152
1691984283.0354872,15.077,0.152
1691984283.4375458,15.077,0.152
1691984283.839742,15.078,0.152
1691984284.2418056,15.077,0.233
1691984284.6442335,15.077,0.19
1691984285.0463543,15.077,0.19
1691984285.448819,15.077,0.19
1691984285.8511267,15.076,0.189
1691984286.2531066,15.075,0.189
1691984286.6551952,15.076,0.189
1691984287.0577881,15.077,0.189
1691984287.4602165,15.076,0.241
1691984287.8619387,15.077,0.241
1691984288.2638755,15.077,0.241
1691984288.6658707,15.077,0.241
1691984289.068227,15.076,0.241
1691984289.4700959,15.076,0.241
1691984289.8722663,15.076,0.241
1691984290.274008,15.076,0.349
1691984290.6763105,15.076,0.314
1691984291.0784705,15.076,0.314
1691984291.480761,15.076,0.314
1691984291.8827412,15.075,0.313
1691984292.2850444,15.075,0.313
1691984292.6870842,15.074,0.313
1691984293.0896657,15.075,0.384
1691984293.491691,15.076,0.406
1691984293.8925936,15.076,0.406
1691984294.293565,15.076,0.406
1691984294.6951292,15.076,0.406
1691984295.0970004,15.075,0.406
1691984295.4989817,15.076,0.406
1691984295.9008026,15.076,0.406
1691984296.302832,15.076,0.52
1691984296.704833,15.077,0.519
1691984297.1068306,15.076,0.52
1691984297.5089545,15.076,0.523
1691984297.9112284,15.076,0.518
1691984298.3134935,15.076,0.523
1691984298.715987,15.077,0.522
1691984299.117887,15.077,0.522
1691984299.52002,15.075,0.669
1691984299.9219003,15.075,0.668
1691984300.3239622,15.074,0.667
1691984300.7259068,15.075,0.669
1691984301.1280088,15.077,0.667
1691984301.530394,15.076,0.668
1691984301.932758,15.076,0.665
1691984302.3349557,15.076,0.83
1691984302.7370625,15.076,0.833
1691984303.1393173,15.078,0.832
1691984303.5415053,15.078,0.831
1691984303.9435756,15.076,0.832
1691984304.3455365,15.075,0.835
1691984304.747921,15.074,0.833
1691984305.150254,15.075,1.057
1691984305.5527515,15.076,1.025
1691984305.9548872,15.076,1.026
1691984306.3571115,15.077,1.03
1691984306.7593284,15.077,1.031
1691984307.1611357,15.076,1.029
1691984307.5634143,15.076,1.032
1691984307.9655843,15.078,1.031
1691984308.3679056,15.08,1.251
1691984308.7698069,15.08,1.258
1691984309.1719043,15.079,1.257
1691984309.5738409,15.079,1.256
1691984309.9763088,15.081,1.259
1691984310.3783014,15.081,1.259
1691984310.7806797,15.081,1.261
1691984311.182574,15.081,1.632
1691984311.5847492,15.081,1.507
1691984311.9869225,15.081,1.501
1691984312.388871,15.081,1.509
1691984312.7910814,15.081,1.505
1691984313.1931603,15.081,1.508
1691984313.5954278,15.081,1.509
1691984313.9975674,15.079,1.509
1691984314.3998382,15.081,1.79
1691984314.8019795,15.082,1.793
1691984315.2043915,15.082,1.787
1691984315.6065364,15.081,1.788
1691984316.0087714,15.081,1.79
1691984316.4108787,15.081,1.792
1691984316.8129413,15.081,1.792
1691984317.2150824,15.081,2.149
1691984317.617009,15.081,2.111
1691984318.0195484,15.08,2.107
1691984318.4216728,15.08,2.114
1691984318.8240576,15.079,2.117
1691984319.226204,15.079,2.106
1691984319.628405,15.079,2.11
1691984320.0301113,15.079,2.289
1691984320.4315858,15.079,2.462
1691984320.8336842,15.079,2.459
1691984321.2362735,15.081,2.46
1691984321.6384914,15.081,2.463
1691984322.041091,15.081,2.462
1691984322.443427,15.079,2.458
1691984322.8456426,15.079,2.458
1691984323.2478414,15.079,2.928
1691984323.650094,15.077,2.839
1691984324.0524154,15.078,2.828
1691984324.454843,15.079,2.831
1691984324.8571923,15.079,2.838
1691984325.2595868,15.079,2.844
1691984325.6615138,15.079,2.843
1691984326.0639904,15.079,2.844
1691984326.466137,15.079,3.254
1691984326.8684072,15.08,3.254
1691984327.2708435,15.079,3.257
1691984327.6733148,15.078,3.26
1691984328.0755503,15.076,3.256
1691984328.4778714,15.077,3.258
1691984328.8798413,15.079,3.26
1691984329.2820075,15.08,3.708
1691984329.6843698,15.08,3.708
1691984330.0864978,15.08,3.703
1691984330.4886398,15.08,3.711
1691984330.8904705,15.08,3.713
1691984331.2928,15.08,3.711
1691984331.6948998,15.08,3.716
1691984332.0967784,15.08,3.706
1691984332.498226,15.081,4.193
1691984332.9003336,15.081,4.195
1691984333.302385,15.08,4.19
1691984333.70477,15.08,4.19
1691984334.1068192,15.08,4.201
1691984334.5091312,15.081,4.182
1691984334.911325,15.081,4.192
1691984335.3136318,15.08,4.691
1691984335.715763,15.08,4.692
1691984336.1178763,15.079,4.688
1691984336.520162,15.08,4.697
1691984336.9218755,15.082,4.694
1691984337.324212,15.082,4.693
1691984337.7264388,15.081,4.686
1691984338.128821,15.081,5.415
1691984338.5311968,15.081,5.276
1691984338.9331264,15.082,5.284
1691984339.3355417,15.082,5.271
1691984339.7379024,15.084,5.269
1691984340.1405165,15.084,5.274
1691984340.542894,15.084,5.271
1691984340.9453268,15.084,5.267
1691984341.3478935,15.084,5.82
1691984341.7500641,15.084,5.822
1691984342.152425,15.084,5.846
1691984342.5547705,15.083,5.852
1691984342.956997,15.084,5.856
1691984343.3594038,15.084,5.844
1691984343.7615423,15.084,5.843
1691984344.1641116,15.084,6.461
1691984344.566713,15.085,6.477
1691984344.9687133,15.085,6.48
1691984345.3707492,15.086,6.47
1691984345.7728994,15.085,6.48
1691984346.1748116,15.084,6.49
1691984346.5768197,15.085,6.484
1691984346.9789476,15.085,6.488
1691984347.3811383,15.085,7.168
1691984347.7834258,15.085,7.16
1691984348.185497,15.083,7.155
1691984348.5876324,15.082,7.157
1691984348.989862,15.081,7.154
1691984349.392169,15.082,7.153
1691984349.7942896,15.082,7.15
1691984350.1965284,15.083,7.903
1691984350.5984986,15.082,7.824
1691984351.0006464,15.081,7.838
1691984351.4029577,15.082,7.839
1691984351.8048978,15.083,7.823
1691984352.207071,15.084,7.834
1691984352.609521,15.083,7.842
1691984353.0120697,15.084,7.835
1691984353.414521,15.085,8.559
1691984353.8170052,15.085,8.555
1691984354.2192998,15.086,8.539
1691984354.621332,15.086,8.553
1691984355.0231755,15.086,8.545
1691984355.4251282,15.086,8.557
1691984355.8276355,15.086,8.555
1691984356.2301297,15.088,9.338
1691984356.6326094,15.089,9.31
1691984357.0348759,15.089,9.32
1691984357.4371886,15.087,9.328
1691984357.8394508,15.086,9.321
1691984358.24161,15.086,9.312
1691984358.644087,15.086,9.299
1691984359.0461268,15.09,9.311
1691984359.4486706,15.091,10.106
1691984359.85113,15.09,10.112
1691984360.2535284,15.09,10.107
1691984360.6561317,15.089,10.101
1691984361.0584104,15.089,10.105
1691984361.4609141,15.09,10.121
1691984361.8632455,15.089,10.12
1691984362.2653449,15.091,10.74
1691984362.6676645,15.091,10.983
1691984363.0699883,15.091,10.976
1691984363.472303,15.092,10.976
1691984363.8745005,15.094,10.963
1691984364.2764907,15.094,10.961
1691984364.6787052,15.095,10.967
1691984365.080747,15.096,11.071
1691984365.4831657,15.096,11.828
1691984365.885529,15.095,11.847
1691984366.2881567,15.095,11.834
1691984366.690777,15.095,11.86
1691984367.0931106,15.095,11.828
1691984367.495311,15.095,11.834
1691984367.8976219,15.096,11.851
1691984368.2997327,15.098,12.693
1691984368.7019565,15.098,12.705
1691984369.104516,15.098,12.703
1691984369.5070405,15.097,12.684
1691984369.909237,15.098,12.689
1691984370.3112917,15.097,12.689
1691984370.7132552,15.098,12.687
1691984371.1153994,21.879,12.704
1691984371.517662,15.083,0.091
