Timestamp,Voltage,Current
1691982364.0368297,15.084,0.093
1691982364.4388022,15.082,0.092
1691982364.8411176,15.081,0.092
1691982365.2434642,15.082,0.114
1691982365.6457353,15.081,0.122
1691982366.048188,15.081,0.122
1691982366.4504962,15.081,0.122
1691982366.8527212,15.08,0.122
1691982367.25515,15.081,0.122
1691982367.657138,15.081,0.122
1691982368.0594192,15.08,0.122
1691982368.4617794,15.081,0.154
1691982368.864347,15.08,0.151
1691982369.26719,15.079,0.15
1691982369.6691806,15.079,0.15
1691982370.0716987,15.08,0.15
1691982370.474289,15.082,0.15
1691982370.876765,15.082,0.15
1691982371.279037,15.082,0.15
1691982371.6814518,15.082,0.186
1691982372.0840073,15.083,0.185
1691982372.4863176,15.083,0.185
1691982372.888893,15.083,0.185
1691982373.2910178,15.082,0.185
1691982373.69313,15.082,0.185
1691982374.0954323,15.082,0.185
1691982374.4980178,15.082,0.246
1691982374.9005423,15.082,0.232
1691982375.3025925,15.083,0.232
1691982375.7048197,15.083,0.232
1691982376.107207,15.084,0.232
1691982376.509635,15.086,0.232
1691982376.9119606,15.087,0.232
1691982377.3143349,15.087,0.249
1691982377.716715,15.087,0.297
1691982378.1190348,15.087,0.294
1691982378.521104,15.087,0.294
1691982378.9235,15.085,0.294
1691982379.3258486,15.084,0.294
1691982379.7282207,15.084,0.293
1691982380.1301706,15.084,0.293
1691982380.5329442,15.083,0.425
1691982380.935473,15.082,0.37
1691982381.3379118,15.082,0.37
1691982381.7399857,15.082,0.37
1691982382.1419864,15.084,0.37
1691982382.5444155,15.085,0.37
1691982382.9467218,15.084,0.37
1691982383.349046,15.084,0.473
1691982383.751356,15.082,0.46
1691982384.1536357,15.082,0.459
1691982384.556197,15.082,0.458
1691982384.9587166,15.082,0.462
1691982385.3610644,15.082,0.461
1691982385.7632868,15.082,0.461
1691982386.1657822,15.083,0.462
1691982386.5682166,15.085,0.596
1691982386.9705923,15.084,0.579
1691982387.3725488,15.085,0.582
1691982387.774688,15.084,0.581
1691982388.1771023,15.084,0.581
1691982388.5794196,15.083,0.581
1691982388.98179,15.082,0.582
1691982389.3843558,15.083,0.655
1691982389.7865882,15.083,0.712
1691982390.1891794,15.083,0.714
1691982390.5919733,15.084,0.713
1691982390.9942646,15.084,0.713
1691982391.3965952,15.084,0.713
1691982391.7989397,15.082,0.712
