Timestamp,Voltage,Current
1692879787.754897,15.086,5.816
1692879788.3578124,15.084,5.817
1692879788.9608989,15.084,5.815
1692879789.5634043,15.086,6.423
1692879790.1660225,15.087,6.425
1692879790.7686796,15.087,6.415
1692879791.3716671,15.088,6.419
1692879791.9741118,15.088,6.418
1692879792.577039,15.088,7.046
1692879793.179594,15.087,7.047
1692879793.782736,15.087,7.042
1692879794.3853617,15.087,7.062
1692879794.988171,15.087,7.052
1692879795.5908785,15.087,7.745
1692879796.1938841,15.087,7.719
1692879796.7970495,15.088,7.734
1692879797.4001467,15.087,7.725
1692879798.0030336,15.09,7.743
1692879798.6056032,15.089,8.462
1692879799.2082536,15.089,8.444
1692879799.810895,15.088,8.423
1692879800.4130332,15.088,8.435
1692879801.015827,15.089,8.428
1692879801.6182032,15.089,9.156
1692879802.2208173,15.089,9.152
1692879802.8234448,15.089,9.139
1692879803.4256213,15.089,9.156
1692879804.028116,15.088,9.151
1692879804.6309907,15.089,9.91
1692879805.2336795,15.089,9.924
1692879805.83612,15.09,9.899
1692879806.438749,15.091,9.913
1692879807.0414882,15.092,9.919
1692879807.6440005,15.092,10.659
1692879808.2464755,15.092,10.699
1692879808.8489485,15.091,10.717
1692879809.4523005,15.092,10.687
1692879810.0552745,15.094,10.797
1692879810.6583183,15.094,11.502
1692879811.260941,15.092,11.513
1692879811.8636928,15.091,11.529
1692879812.4660697,15.091,11.509
1692879813.06863,22.17,11.514
1692879813.6712618,15.084,0.088
1692879814.2737694,15.084,0.088
1692879814.8759644,15.083,0.088
1692879815.4785237,15.083,0.088
1692879816.0802197,15.082,0.088
