Timestamp,Voltage,Current
1692879452.4522111,15.081,1.33
1692879453.0549128,15.08,1.327
1692879453.6572897,15.078,1.328
1692879454.2600415,15.078,1.576
1692879454.8633463,15.077,1.568
1692879455.4659579,15.078,1.572
1692879456.0691535,15.078,1.57
1692879456.6721714,15.079,1.568
1692879457.2753408,15.08,1.856
1692879457.878411,15.079,1.855
1692879458.4810283,15.081,1.86
1692879459.0839546,15.08,1.858
1692879459.687201,15.079,1.858
1692879460.2899835,15.08,2.156
1692879460.8928988,15.081,2.156
1692879461.4957814,15.081,2.154
1692879462.09916,15.079,2.156
1692879462.702344,15.079,2.157
1692879463.3053417,15.08,2.504
1692879463.9086108,15.08,2.499
1692879464.511696,15.081,2.507
1692879465.115109,15.081,2.509
1692879465.7178397,15.08,2.502
1692879466.3209097,15.08,2.869
1692879466.9243174,15.08,2.881
1692879467.52768,15.08,2.875
1692879468.1307623,15.079,2.88
1692879468.7337198,15.079,2.875
1692879469.336865,15.08,3.282
1692879469.9394763,15.081,3.282
1692879470.5425746,15.08,3.284
1692879471.1451101,15.08,3.285
1692879471.7481706,15.078,3.278
1692879472.3509,15.078,3.708
1692879472.953908,15.078,3.713
1692879473.5565763,15.079,3.715
1692879474.1595943,15.08,3.722
1692879474.7626483,15.082,3.719
1692879475.3656967,15.083,4.197
1692879475.9688196,15.082,4.188
1692879476.5715668,15.082,4.201
1692879477.1748893,15.083,4.179
1692879477.7782278,15.083,4.175
1692879478.3815029,15.083,4.674
1692879478.9841237,15.083,4.684
1692879479.587119,15.082,4.692
1692879480.1904168,15.082,4.678
1692879480.7936814,15.082,4.69
1692879481.3969116,15.082,5.226
1692879482.000112,15.081,5.225
1692879482.6035225,15.079,5.226
1692879483.2065015,15.079,5.232
1692879483.809847,15.081,5.224
1692879484.412869,15.081,5.807
1692879485.0154345,15.081,5.798
1692879485.6185157,15.079,5.807
1692879486.2211022,15.08,5.809
1692879486.8242724,15.081,5.845
1692879487.4274175,15.082,6.423
1692879488.030451,15.081,6.429
1692879488.6335423,15.082,6.421
1692879489.236711,15.082,6.418
1692879489.8397787,15.082,6.417
1692879490.4426782,15.083,7.041
1692879491.0457168,15.083,7.026
1692879491.6486034,15.084,7.027
1692879492.2516081,15.084,7.034
1692879492.854216,15.084,7.039
1692879493.456992,15.084,7.708
1692879494.0597663,15.083,7.692
1692879494.662494,15.083,7.687
1692879495.264953,15.083,7.695
1692879495.867819,15.083,7.7
1692879496.4701827,15.085,8.381
1692879497.0727618,15.084,8.401
1692879497.6753356,15.084,8.399
1692879498.2786946,15.086,8.391
1692879498.8817763,15.087,8.403
1692879499.4849076,15.088,9.127
1692879500.0883977,15.088,9.145
1692879500.6910782,15.088,9.187
1692879501.2937224,15.088,9.178
1692879501.8965251,15.087,9.211
1692879502.4995592,15.09,9.963
1692879503.103046,15.09,9.962
1692879503.7062833,15.088,9.971
1692879504.3089964,15.088,9.897
1692879504.912267,15.087,9.921
1692879505.5155797,15.086,10.692
1692879506.119275,15.088,10.688
1692879506.7225091,15.086,10.657
1692879507.325683,15.089,10.666
1692879507.928761,15.089,10.669
1692879508.5314589,15.09,11.465
1692879509.1338868,15.091,11.476
1692879509.7363644,15.089,11.476
1692879510.3388455,15.089,11.467
1692879510.9416323,22.248,11.488
1692879511.5444868,15.083,0.091
1692879512.14793,15.083,0.088
