Timestamp,Voltage,Current
1691985053.4926946,15.078,0.088
1691985053.895378,15.08,0.088
1691985054.2980406,15.08,0.088
1691985054.700694,15.079,0.088
1691985055.1028278,15.079,0.088
1691985055.504875,15.076,0.088
1691985055.9069088,15.076,0.087
1691985056.3088715,15.076,0.087
1691985056.7106678,15.076,0.087
1691985057.1127353,15.076,0.09
1691985057.514724,15.078,0.09
1691985057.9170983,15.079,0.091
1691985058.3191907,15.076,0.091
1691985058.7213445,15.077,0.091
1691985059.1233878,15.077,0.127
1691985059.5256004,15.077,0.091
1691985059.927922,15.077,0.113
1691985060.330161,15.077,0.121
1691985060.732388,15.078,0.121
1691985061.1345665,15.078,0.121
1691985061.5369637,15.077,0.121
1691985061.9392252,15.076,0.121
1691985062.3412492,15.076,0.121
1691985062.7433717,15.077,0.148
1691985063.1450274,15.077,0.15
1691985063.5471191,15.076,0.149
1691985063.9496567,15.076,0.149
1691985064.3521566,15.076,0.149
1691985064.7547293,15.077,0.149
1691985065.1570663,15.076,0.149
1691985065.559163,15.076,0.149
1691985065.9613338,15.076,0.223
1691985066.3636239,15.077,0.183
1691985066.7660031,15.077,0.183
1691985067.1686127,15.078,0.183
1691985067.5708814,15.076,0.183
1691985067.9735222,15.077,0.183
1691985068.375867,15.077,0.183
1691985068.7780912,15.077,0.183
1691985069.1807153,15.077,0.231
1691985069.5829492,15.077,0.23
1691985069.9853146,15.076,0.23
1691985070.387862,15.078,0.23
1691985070.7904139,15.079,0.23
1691985071.1930256,15.079,0.23
1691985071.5952368,15.079,0.23
1691985071.9978375,15.078,0.325
1691985072.4004006,15.078,0.291
1691985072.8028731,15.078,0.291
1691985073.2050238,15.077,0.291
1691985073.607543,15.078,0.291
1691985074.010212,15.078,0.291
1691985074.4123046,15.078,0.292
1691985074.8145442,15.077,0.292
1691985075.2166216,15.079,0.371
1691985075.6187868,15.077,0.37
1691985076.0209837,15.077,0.37
1691985076.4234543,15.077,0.37
1691985076.8260043,15.079,0.37
1691985077.2285266,15.079,0.37
1691985077.6305618,15.079,0.37
1691985078.0330698,15.079,0.465
1691985078.4353232,15.078,0.459
1691985078.8376143,15.08,0.461
1691985079.2401748,15.08,0.458
1691985079.6489332,15.079,0.461
1691985080.051032,15.078,0.46
1691985080.4531255,15.078,0.46
1691985080.8551903,15.078,0.46
1691985081.2572048,15.078,0.58
1691985081.6597927,15.077,0.578
1691985082.062191,15.075,0.578
1691985082.4645503,15.074,0.577
1691985082.8666651,15.076,0.578
1691985083.26916,15.077,0.578
1691985083.6714857,15.077,0.581
1691985084.073862,15.078,0.71
1691985084.476395,15.077,0.71
1691985084.878862,15.079,0.709
1691985085.281135,15.079,0.711
1691985085.6833594,15.077,0.71
1691985086.0855734,15.077,0.71
1691985086.4881225,15.076,0.709
1691985086.8904786,15.077,0.909
1691985087.2928824,15.078,0.866
1691985087.6953654,15.075,0.862
1691985088.0979247,15.076,0.863
1691985088.5002153,15.074,0.863
1691985088.902337,15.074,0.864
1691985089.3048728,15.074,0.868
1691985089.7072556,15.074,0.865
1691985090.109724,15.075,1.049
1691985090.5122645,15.075,1.046
1691985090.914451,15.074,1.046
1691985091.3168228,15.074,1.046
1691985091.7188616,15.075,1.046
1691985092.1210802,15.076,1.047
1691985092.5235875,15.075,1.049
1691985092.926014,15.077,1.348
1691985093.3278012,15.077,1.251
1691985093.7304475,15.077,1.248
1691985094.1328897,15.078,1.251
1691985094.5354507,15.078,1.249
1691985094.9375825,15.075,1.254
1691985095.3398895,15.075,1.249
1691985095.7419407,15.075,1.249
1691985096.1442435,15.078,1.479
1691985096.546446,15.078,1.479
1691985096.9485984,15.078,1.48
1691985097.3503454,15.077,1.479
1691985097.7529101,15.077,1.477
1691985098.1552005,15.079,1.48
1691985098.5572822,15.079,1.48
1691985098.9595985,15.078,1.798
1691985099.362044,15.078,1.746
1691985099.7644753,15.078,1.741
1691985100.1668472,15.076,1.751
1691985100.569278,15.075,1.746
1691985100.9714367,15.077,1.741
1691985101.3734968,15.078,1.741
1691985101.7757897,15.076,1.755
1691985102.1781294,15.076,2.021
1691985102.5805202,15.077,2.018
1691985102.9825497,15.077,2.02
1691985103.3849525,15.077,2.02
1691985103.7873235,15.075,2.023
1691985104.189548,15.075,2.025
1691985104.5916996,15.075,2.023
1691985104.9937234,15.072,2.397
1691985105.3960726,15.072,2.342
1691985105.7982292,15.071,2.343
1691985106.200653,15.074,2.346
1691985106.6029282,15.076,2.345
1691985107.00537,15.076,2.351
1691985107.4074757,15.076,2.35
1691985107.8093476,15.076,2.353
1691985108.2113135,15.074,2.691
1691985108.6132438,15.074,2.686
1691985109.0154622,15.073,2.684
1691985109.4174545,15.073,2.686
1691985109.8193247,15.074,2.695
1691985110.221407,15.075,2.687
1691985110.6236727,15.072,2.692
1691985111.025685,15.074,3.138
1691985111.427854,15.076,3.048
1691985111.8296978,15.076,3.066
1691985112.2318895,15.079,3.065
1691985112.633901,15.076,3.06
1691985113.0361342,15.076,3.062
1691985113.437863,15.077,3.062
1691985113.8401515,15.077,3.062
1691985114.242465,15.076,3.458
1691985114.6448202,15.076,3.46
1691985115.0472236,15.077,3.458
1691985115.4494374,15.077,3.457
1691985115.8517177,15.078,3.455
1691985116.2540162,15.077,3.459
1691985116.6560798,15.078,3.459
1691985117.0580957,15.078,3.894
1691985117.4602673,15.078,3.888
1691985117.862516,15.079,3.889
1691985118.2646756,15.079,3.894
1691985118.6667664,15.079,3.903
1691985119.0691097,15.08,3.899
1691985119.4714837,15.08,3.905
1691985119.8735933,15.079,3.974
1691985120.2760167,15.078,4.357
1691985120.6784618,15.078,4.359
1691985121.0802827,15.078,4.368
1691985121.482133,15.078,4.363
1691985121.8843472,15.078,4.355
1691985122.2864444,15.078,4.357
1691985122.6887848,15.078,4.358
1691985123.0922189,15.079,4.85
1691985123.494124,15.079,4.862
1691985123.8963294,15.079,4.858
1691985124.2982914,15.081,4.864
1691985124.7004201,15.08,4.856
1691985125.1027408,15.08,4.845
1691985125.505004,15.08,4.847
1691985125.907505,15.077,5.41
1691985126.3098266,15.077,5.377
1691985126.7123442,15.077,5.381
1691985127.1145668,15.078,5.374
1691985127.5166957,15.079,5.389
1691985127.919059,15.079,5.375
1691985128.3212156,15.079,5.37
1691985128.723736,15.079,5.363
1691985129.1260347,15.08,5.924
1691985129.5286093,15.08,5.935
1691985129.9312108,15.081,5.93
1691985130.3334467,15.081,5.924
1691985130.7356467,15.082,5.937
1691985131.1379888,15.082,5.937
1691985131.5405886,15.083,5.928
1691985131.9431682,15.081,6.354
1691985132.3455226,15.079,6.495
1691985132.7480311,15.081,6.499
1691985133.1504238,15.08,6.506
1691985133.552372,15.079,6.498
1691985133.9546356,15.08,6.52
1691985134.3569934,15.079,6.488
1691985134.7590182,15.08,6.502
1691985135.1611865,15.081,7.116
1691985135.5635068,15.082,7.121
1691985135.9656212,15.083,7.108
1691985136.3677883,15.082,7.111
1691985136.7697392,15.082,7.093
1691985137.1719656,15.082,7.087
1691985137.57399,15.083,7.102
1691985137.9756193,15.083,7.82
1691985138.3778257,15.084,7.75
1691985138.7801023,15.085,7.756
1691985139.1818862,15.083,7.75
1691985139.584139,15.083,7.742
1691985139.986018,15.083,7.738
1691985140.387949,15.083,7.736
1691985140.7899978,15.082,7.746
1691985141.1922894,15.082,8.432
1691985141.5945213,15.081,8.421
1691985141.9966025,15.081,8.421
1691985142.3987346,15.081,8.437
1691985142.8010328,15.081,8.439
1691985143.2030785,15.081,8.45
1691985143.6048691,15.08,8.437
1691985144.0068102,15.079,8.976
1691985144.4090872,15.081,9.1
1691985144.811141,15.081,9.127
1691985145.21326,15.081,9.115
1691985145.6153004,15.081,9.11
